has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,label
1,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,16,0,21,56,1,0,0,3375,4,19,11,90,0,0,0,0,0,0,10,0,0,0,0,0,0,0
1,1,1,0,0,1,1,0,1,0,0,6,14,0,184,153,0,0,7,7,34,45,1,1,1,8170,2,275,76,220,0,1,1,0,1,1,18,1,0,0,0,239,0,0
1,1,1,0,0,1,0,0,0,0,0,1,3,0,0,118,0,0,10,4,12,38,1,1,0,8027,2,152,42,172,0,1,1,0,0,1,14,1,0,0,0,18,0,0
1,1,1,0,0,1,0,0,0,0,0,1,17,0,0,0,0,0,4,11,39,26,1,1,1,5855,0,93,10,105,1,1,1,0,1,1,17,1,0,0,0,20,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,168,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,45,0,0,0,45,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,118,0,0,3,84,9,30,0,1,1,6866,0,401,93,139,0,0,1,0,0,1,13,0,0,0,0,95,0,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,8,0,0,11,4,52,23,1,0,0,747,0,22,10,109,0,1,0,0,1,0,6,1,0,0,0,3,0,0
1,1,1,0,1,1,1,0,1,0,0,11,2,0,0,11,0,0,10,3,20,44,1,1,1,4367,0,82,60,164,0,1,1,0,0,1,13,1,0,0,0,185,0,0
1,1,1,0,0,1,0,0,0,0,0,1,6,0,0,5,0,0,10,3,18,84,0,1,0,4605,5,66,27,468,0,1,1,0,0,1,8,1,0,0,0,38,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,12,0,0,0,27,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0,9,0,0,3,0,0,25,14,14,26,1,1,1,14296,0,92,147,457,0,1,0,0,1,0,17,0,0,1,140,6,0,0
1,1,1,0,0,1,0,0,0,0,0,1,67,0,0,227,0,0,10,69,20,92,1,1,0,16491,4,594,101,1005,0,0,0,0,1,0,23,1,0,0,0,57,0,0
1,1,1,0,0,1,0,0,0,0,0,2,5,0,0,60,0,0,76,7,90,63,1,1,1,5283,0,89,14,236,0,0,1,0,1,0,14,1,0,1,30,43,0,0
1,1,1,0,0,1,0,1,0,0,0,3,23,0,543,1358,0,0,16,19,10,6,1,0,1,29739,0,1413,14,1266,0,1,1,0,0,1,5,1,0,0,0,237,0,0
1,1,1,0,0,1,0,0,1,0,0,3,1,0,0,117,0,0,2,8,27,33,0,0,1,4327,0,204,72,131,0,1,1,0,1,1,21,1,0,0,0,98,0,0
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,34,0,0,11,19,34,14,0,0,1,7426,0,245,11,623,0,1,0,0,1,1,18,1,0,1,24,61,0,0
1,1,0,0,1,1,1,0,1,0,1,9,0,0,0,90,0,0,5,49,4,48,0,1,1,7339,0,162,6,250,4,1,1,0,1,1,19,0,0,0,4,75,0,0
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,166,0,0,13,27,9,67,0,1,0,16068,0,189,4,400,0,0,0,0,1,1,5,1,0,0,0,34,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,3,8,8,20,1,0,0,701,0,26,13,39,0,1,0,0,1,0,8,0,0,0,0,26,0,0
1,1,1,0,1,1,0,0,1,0,0,33,4,0,2,455,0,0,269,690,46,62,0,0,0,79499,1,428,246,1012,0,1,1,0,1,1,29,1,0,1,282,48,0,0
1,1,1,0,1,1,0,0,1,0,1,17,1,0,0,175,0,2,19,4,44,29,0,1,0,10612,1,271,47,196,0,0,1,1,1,1,11,0,0,0,0,51,2,0
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,6,0,0,8,4,20,72,0,1,0,1089,0,22,15,36,0,1,0,0,1,0,18,1,0,0,0,12,0,0
1,1,0,0,1,1,0,0,1,0,0,12,0,0,0,40,0,0,20,24,21,91,1,1,1,3182,0,62,14,50,0,1,1,0,0,1,8,1,0,0,0,3,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,8,0,0,0,678,0,1,1,14,0,0,0,0,0,0,4,0,0,0,0,4,0,0
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,9,0,0,5,5,10,39,1,1,1,912,2,11,1,24,0,1,0,0,0,0,18,1,0,0,0,0,0,0
1,1,0,0,1,1,1,0,1,0,0,9,0,0,20,19,0,14,26,12,19,48,1,0,0,4833,0,127,22,72,0,0,1,0,0,1,11,0,0,0,0,42,4,0
1,1,1,0,1,1,0,1,1,0,0,13,6,0,0,66,0,0,16,22,6,84,1,1,1,6282,0,104,16,105,0,1,1,1,0,1,9,1,0,0,0,89,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,0,2,13,0,0,71,0,0,16,2,12,62,0,0,1,9834,13,157,35,557,34,1,0,0,1,1,23,1,0,1,64,77,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,12,24,21,19,0,0,1,4584,0,48,47,190,0,0,0,0,0,0,6,1,0,0,0,21,0,0
1,1,0,0,1,1,0,0,0,0,0,3,0,0,0,71,0,0,21,26,60,52,0,0,1,7309,0,121,21,150,0,0,1,0,0,1,16,1,0,0,0,8,0,0
1,1,1,0,1,1,0,1,1,0,1,17,2,0,0,22,3,7,28,14,24,73,1,1,1,10867,1,92,72,405,0,1,1,0,1,1,8,0,0,0,2,48,1,0
1,1,1,0,0,1,1,0,1,0,0,6,1,0,0,250,0,0,23,10,19,30,0,1,0,5142,0,211,172,339,0,0,1,0,0,1,8,0,0,0,0,71,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,27,14,0,0,12,41,179,20,1,1,0,4140,0,177,85,408,0,0,1,0,1,0,21,0,0,0,0,121,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,2,15,1,19,1,1,1,2942,0,29,0,6,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,22,1,0,0,206,0,7,2,23,0,1,0,0,0,0,4,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,34,0,0,20,12,11,25,0,0,1,7015,1,270,34,388,0,0,0,0,0,0,9,1,0,0,0,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,51,1,0,1,693,0,24,0,24,0,1,0,0,0,0,9,0,0,0,0,9,0,0
1,1,1,0,0,1,0,0,1,0,0,14,6,0,79,229,0,0,21,6,43,45,1,1,1,20980,0,494,32,300,0,1,1,0,0,1,27,0,0,0,0,130,0,0
1,1,1,0,1,1,0,0,0,0,0,4,15,0,0,99,0,0,8,12,12,41,1,1,1,7532,13,132,63,273,0,1,1,0,1,1,6,1,0,0,0,85,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,1,0,0,0,0,3,0,0,0,10,0,0,5,2,17,64,1,0,1,3684,0,36,35,76,0,0,1,0,1,0,4,0,0,0,0,7,0,0
1,1,1,0,1,1,1,0,1,0,0,7,1,0,0,53,0,0,11,1,26,4,1,1,0,17760,0,139,85,611,0,0,1,0,0,1,5,1,0,0,0,465,0,0
1,1,1,0,0,1,0,1,1,0,0,14,5,0,0,13,0,0,10,10,9,9,1,1,1,4450,0,47,29,198,18,1,1,0,0,1,10,1,0,0,0,7,0,0
1,1,1,0,0,1,0,0,1,0,0,8,6,0,0,52,0,0,11,16,29,84,1,1,1,4631,6,116,23,277,0,0,1,0,1,1,10,0,0,0,0,12,0,0
1,1,1,0,1,1,0,1,1,0,0,32,11,0,155,74,0,0,9,33,88,57,0,1,1,23769,6,137,110,329,0,1,1,0,1,1,19,1,0,0,0,65,0,0
1,1,1,0,0,1,0,0,1,0,0,7,7,0,0,86,0,0,31,25,9,66,1,1,1,4272,0,104,16,153,0,1,1,0,1,1,24,1,0,0,0,83,0,0
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5,0,20,29,0,0,0,1933,2,60,14,376,11,1,0,0,0,0,13,1,0,0,0,200,0,0
1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,58,0,0,18,35,30,76,0,1,1,9786,1,170,5,701,5,1,0,0,1,0,34,1,0,0,0,213,0,0
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,54,0,0,30,29,12,25,0,1,1,5448,0,74,16,112,0,1,1,0,1,1,25,0,0,0,0,24,0,0
1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,256,10,54,29,83,3,69,1,1,1,24516,0,185,3,552,0,1,0,0,0,0,19,1,0,0,0,4,6,0
1,1,1,0,1,1,0,0,0,0,0,9,19,0,80,19,0,4,15,0,8,42,0,0,0,1950,0,23,4,57,0,1,0,0,0,0,19,1,0,0,0,13,4,0
1,1,1,0,0,1,0,0,0,0,0,1,5,0,0,69,0,0,9,19,22,61,1,1,1,7352,4,135,6,120,0,1,1,0,0,1,5,1,0,0,0,75,0,0
1,1,1,0,0,1,0,0,0,0,0,2,44,0,0,253,8,11,7,12,4,43,1,1,1,14948,2,291,40,281,2,1,1,0,0,1,13,1,0,0,0,141,5,0
1,1,1,0,1,1,0,0,1,0,0,59,8,0,0,275,0,0,7,11,34,58,0,0,1,23474,8,899,58,1391,0,1,1,0,0,1,4,1,0,0,0,516,0,0
1,1,1,0,0,1,0,1,1,0,0,17,111,0,3,65,0,0,16,11,11,36,1,1,1,7632,17,113,29,342,0,1,1,1,0,1,16,1,0,1,14,180,0,0
1,1,1,0,0,1,0,1,0,0,0,3,15,0,0,298,0,0,26,63,11,54,1,1,1,25735,9,438,111,912,0,1,1,0,0,1,19,1,0,1,340,658,0,0
1,1,1,0,0,1,0,0,1,0,0,3,5,0,0,206,0,0,14,31,15,37,1,1,1,12009,1,255,18,227,0,1,1,0,0,0,22,1,0,0,0,156,0,0
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,59,0,0,8,7,6,28,0,1,1,4190,2,76,18,62,0,1,0,0,0,0,8,0,0,1,0,8,0,0
1,1,1,0,0,1,0,0,0,0,0,10,1,0,71,119,3,2,12,134,43,49,0,1,1,25364,0,596,39,625,0,1,1,0,0,1,17,1,0,0,0,475,1,0
1,1,1,0,1,1,0,0,1,0,0,9,3,0,0,24,0,0,2,1,6,42,1,1,0,2765,0,46,20,121,0,1,1,1,0,1,9,1,0,0,0,0,0,0
1,1,0,0,1,1,0,0,1,0,0,5,0,0,0,18,0,7,4,7,18,35,0,0,0,1049,0,30,26,86,0,0,1,0,1,1,4,0,0,0,0,1,6,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,7,29,4,73,1,1,1,14657,0,31,10,75,0,1,0,0,0,0,13,0,0,1,7,36,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,3,0,4,9,0,0,0,202,0,13,1,6,0,0,0,0,0,0,3,0,0,0,0,6,0,0
1,1,1,0,0,1,0,0,1,0,1,6,3,0,0,28,0,0,5,17,3,84,1,1,1,3872,0,52,11,99,0,1,1,0,1,0,28,1,0,0,2,24,0,0
1,1,1,0,1,1,0,1,1,0,0,8,4,0,0,50,0,0,9,124,24,70,1,1,1,21557,4,110,95,298,0,1,1,1,0,0,25,1,0,0,0,46,0,0
1,1,1,0,0,1,0,0,1,0,1,4,1,0,0,179,0,0,11,8,20,28,1,1,0,5843,0,216,33,84,0,1,1,0,0,1,2,1,0,0,1,36,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,59,0,0,0,77,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,0,0
1,1,0,0,0,1,1,0,1,0,0,19,0,0,0,6,0,121,2,24,5,21,1,0,0,4944,0,44,121,2,0,0,1,1,0,1,4,0,0,0,0,0,39,0
1,1,1,0,0,1,0,0,1,0,0,17,28,0,3,156,0,0,35,17,80,50,1,1,1,7653,24,166,18,167,0,1,1,0,1,1,10,1,0,0,0,64,0,0
1,1,1,0,0,1,0,0,1,0,0,39,13,0,32,91,0,0,22,49,23,65,1,1,1,9711,8,192,36,304,0,1,1,1,0,1,21,1,0,0,0,108,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,0,0,44,17,34,70,1,1,0,3294,0,99,10,218,0,1,0,0,1,0,27,1,0,0,0,30,0,0
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,0,14,1,15,54,1,0,0,3074,0,78,30,77,0,0,1,0,0,1,15,0,0,0,0,62,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89,0,6,45,0,0,0,68,0,0,0,7,0,0,0,0,0,0,17,0,0,0,0,1,0,0
1,1,1,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,31,0,19,70,0,0,1,6290,0,460,8,317,0,1,1,0,0,0,10,1,0,0,0,34,0,0
1,1,1,0,0,1,0,0,0,0,0,1,3,0,0,14,0,0,15,36,8,71,1,1,1,6270,0,31,26,125,0,1,0,0,1,0,21,1,0,0,0,16,0,0
1,1,1,0,0,1,0,0,0,0,1,1,3,0,0,80,0,0,2,120,6,31,0,0,0,11182,3,157,74,422,0,0,0,0,0,1,6,1,0,0,0,377,0,0
1,1,1,0,0,1,0,1,1,0,0,18,12,0,122,264,0,0,65,16,59,51,1,1,1,7648,0,291,13,192,0,1,1,0,1,1,23,1,0,1,2,63,0,0
1,1,1,0,0,1,0,1,0,0,0,2,2,0,0,136,0,0,9,43,27,54,1,1,1,6899,0,132,34,144,0,0,1,0,0,0,13,1,0,0,0,22,0,0
1,1,1,0,0,1,1,0,1,0,0,5,6,0,0,67,0,0,3,60,20,49,1,1,1,6090,4,88,52,237,0,1,1,0,0,1,13,1,0,1,24,19,0,0
1,1,1,0,0,1,0,0,0,0,0,1,20,0,0,145,0,0,1,232,20,88,1,1,1,14050,14,165,81,332,0,1,1,0,1,0,13,1,0,1,20,22,0,0
1,1,1,0,0,1,0,0,0,0,0,2,3,0,0,296,0,0,8,20,16,20,1,1,0,29962,1,369,11,289,0,1,1,0,0,1,3,1,0,0,0,50,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,51,1,0,1,684,0,24,0,24,0,1,0,0,0,0,9,0,0,0,0,9,0,0
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,4,0,11,11,0,0,0,108,0,5,6,29,0,1,0,0,1,1,15,1,0,0,0,2,0,0
1,1,1,0,0,1,0,0,1,0,0,3,2,0,0,160,0,0,20,47,10,76,1,0,1,11331,0,166,47,446,0,1,1,0,1,1,29,1,0,0,0,52,0,0
1,1,1,0,0,1,0,1,1,0,0,50,9,0,3,214,0,0,2,103,13,101,1,1,1,9399,0,203,106,142,0,1,1,1,0,1,6,1,0,0,0,304,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,2,14,3,29,35,0,0,0,2310,0,84,41,58,0,1,0,0,0,0,23,0,0,0,0,22,2,0
1,1,1,0,0,1,0,0,1,0,0,8,2,0,0,454,0,0,20,74,21,63,0,1,1,90579,0,512,11,1111,0,1,1,0,1,1,15,1,0,0,0,372,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,31,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,458,0,0,3,14,15,5,0,0,0,39350,2,647,94,164,0,1,1,0,0,1,6,1,0,0,0,15,0,0
1,0,1,0,0,1,0,0,0,0,0,0,4,0,13,45,0,0,35,24,15,56,1,1,1,3594,0,85,17,120,0,1,0,0,0,0,24,0,0,0,0,14,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,38,1,1,0,1302,0,21,4,50,0,0,0,0,0,0,5,0,0,0,0,17,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,196,0,0,15,84,28,26,0,0,1,8969,0,274,52,252,0,1,0,0,0,0,10,1,0,0,0,10,0,0
1,1,1,0,1,1,0,0,1,0,0,13,14,0,0,103,0,0,26,27,35,24,0,1,1,10148,12,315,120,353,0,0,1,0,0,0,26,1,0,0,0,266,0,0
1,1,1,0,0,1,0,0,0,0,0,4,3,0,0,13,0,0,27,0,19,68,0,0,0,8513,0,179,39,381,0,0,1,0,0,1,23,0,0,1,151,27,0,0
1,1,1,0,0,1,0,0,1,0,0,14,13,0,0,222,0,0,80,5,63,64,0,1,1,5741,9,235,14,282,9,1,1,0,0,1,22,1,0,0,0,45,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,0,0,3,0,10,24,1,1,1,3011,0,56,8,48,0,0,0,0,0,0,8,0,0,0,0,32,0,0
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,109,0,0,27,0,40,29,1,0,1,6885,0,193,60,344,0,1,1,0,0,1,27,1,0,0,0,82,0,0
1,1,1,0,0,1,0,0,1,0,0,11,56,0,0,105,20,14,6,150,43,2,1,0,0,7046,5,352,92,174,39,1,0,1,0,1,36,1,0,0,0,217,2,0
1,1,1,0,0,1,0,0,1,0,0,11,17,0,0,66,0,0,48,46,65,20,0,1,1,5685,0,141,18,416,0,0,1,0,1,1,22,1,0,0,0,76,0,0
1,1,1,0,0,1,0,0,0,0,0,12,69,1,0,135,0,0,5,2,57,65,1,1,1,22493,58,462,325,2327,315,1,1,0,0,1,21,0,0,0,0,119,0,0
1,1,1,0,1,1,1,1,1,0,0,12,1,0,0,201,0,2,3,6,27,38,1,1,0,11136,0,476,34,482,0,0,1,0,0,1,10,0,0,0,0,131,1,0
1,0,1,0,0,1,0,0,0,0,0,0,7,0,0,99,0,0,16,67,10,75,1,1,1,27935,2,65,22,172,0,1,0,0,0,0,29,0,0,1,38,39,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,49,0,0,0,49,0,0,1,2,0,0,0,0,0,0,18,0,0,1,1,0,0,0
1,1,1,0,0,1,0,0,0,0,0,4,13,0,0,20,0,0,18,72,12,73,1,1,1,3294,13,74,35,280,0,1,0,0,1,1,26,1,0,1,0,24,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,35,25,25,8,1,1,0,3312,0,25,18,189,2,1,0,0,1,0,5,1,0,0,0,2,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,9,17,9,54,0,1,1,7189,0,24,3,36,0,1,0,0,0,0,4,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,1,0,0,6,2,0,0,74,0,0,13,46,22,33,0,1,1,8749,0,140,55,130,0,1,1,1,0,1,16,1,0,0,0,1,0,0
1,1,1,0,0,1,0,0,0,0,0,7,3,0,0,64,3,7,58,6,56,57,1,1,0,9740,1,188,114,563,6,1,1,0,1,0,29,1,0,0,0,69,1,0
1,1,1,0,1,1,1,0,1,0,0,11,2,0,0,14,7,6,16,5,20,55,1,1,1,3081,0,78,20,83,0,1,1,0,1,1,6,1,0,0,0,68,1,0
1,1,1,0,0,1,0,0,0,0,0,12,6,0,0,18,0,0,12,2,23,70,0,1,1,1550,4,51,12,107,0,1,1,0,0,1,5,1,0,0,0,51,0,0
1,1,1,0,0,1,0,0,0,0,1,3,58,0,0,127,0,9,9,153,20,59,1,1,1,22585,48,443,148,1079,0,1,1,0,0,1,9,1,0,0,12,459,9,0
1,1,1,0,0,1,0,0,1,0,0,9,1,0,2,307,0,0,6,31,16,34,1,1,1,14868,0,324,12,93,0,1,1,0,0,1,13,0,0,0,0,58,0,0
1,1,0,0,0,1,0,0,1,0,0,4,0,0,0,94,0,4,12,5,17,35,0,0,0,4307,0,108,35,84,0,0,1,0,0,0,5,1,0,0,0,14,2,0
1,1,1,0,0,1,0,0,1,0,0,5,1,0,0,242,0,0,12,22,19,79,1,1,1,13295,1,281,26,291,21,1,1,0,1,1,4,1,0,1,6,37,0,0
1,1,1,0,0,1,0,0,0,0,0,2,3,0,0,19,0,0,26,10,26,80,0,0,1,7892,1,170,120,903,0,1,1,0,1,0,25,1,0,0,0,352,0,0
1,1,1,0,0,1,0,0,0,0,0,1,3,0,0,12,0,0,14,2,10,51,0,1,0,4967,1,49,1,829,0,1,1,0,1,0,15,1,0,0,0,8,0,0
1,1,0,0,1,1,1,0,1,0,0,10,0,0,0,0,0,65,8,1,20,94,1,0,0,4836,0,43,22,28,0,0,1,0,1,1,16,0,0,0,0,17,18,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,11,7,0,0,0,8,0,0,1,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,0,2,2,0,0,318,0,0,8,25,14,34,1,1,1,13201,0,353,12,71,0,1,1,0,1,1,78,0,0,1,6,10,0,0
1,1,1,0,0,1,1,0,1,0,0,5,4,0,0,47,1,1,16,20,64,31,1,1,1,4719,2,71,39,211,4,1,1,0,0,0,12,1,0,0,0,24,1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,21,0,1,0,202,0,1,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,1,5,5,0,0,26,0,0,52,9,60,43,1,0,1,7727,0,70,26,475,0,0,1,0,0,1,27,1,0,0,6,140,0,0
1,1,1,0,0,1,0,1,0,0,1,3,3,0,0,133,0,0,16,31,9,70,1,1,1,5407,1,147,9,40,0,1,1,0,1,0,21,1,0,0,1,18,0,0
1,1,1,0,1,1,0,0,0,0,0,2,2,0,0,73,0,0,59,23,71,51,0,1,1,3968,0,105,15,282,0,1,1,0,1,0,6,1,0,1,29,18,0,0
1,1,1,0,0,1,0,0,1,0,0,9,2,0,0,10,0,0,5,3,4,7,0,0,0,2206,0,413,8,578,0,0,1,0,1,1,3,0,0,0,0,42,0,0
1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,28,0,0,7,1,52,62,0,0,1,476,1,17,2,55,0,1,0,0,0,0,13,1,0,0,0,39,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,21,29,0,0,0,48,0,0,0,6,0,0,0,0,0,0,16,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,1,0,0,6,0,0,0,190,0,0,13,56,24,74,1,1,1,11588,0,239,98,214,0,0,1,0,1,1,12,1,0,0,0,18,0,0
1,1,0,0,1,1,0,1,1,0,0,12,0,0,0,87,0,0,29,16,32,70,0,0,1,3312,0,91,9,75,0,1,1,1,0,1,17,0,0,0,0,20,0,0
1,1,1,0,0,1,0,0,0,0,1,14,22,0,0,231,0,0,10,11,11,28,1,1,1,12647,5,278,21,648,0,1,1,0,1,0,39,1,0,1,101,35,0,0
1,1,1,0,0,1,0,0,0,0,0,2,2,0,0,138,0,0,19,24,18,54,0,1,1,6634,0,187,42,417,0,0,1,0,1,1,21,0,0,1,74,153,0,0
1,0,1,0,0,1,0,0,0,0,0,0,19,0,0,9,0,0,30,11,24,99,1,0,1,5197,1,108,18,231,16,1,0,0,0,0,12,1,0,1,160,77,0,0
1,1,1,0,0,1,0,0,1,0,0,15,1,0,0,913,0,0,9,49,18,35,0,1,1,36088,1,967,39,402,28,1,0,0,1,0,15,1,0,0,0,490,0,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,9,0,0,10,46,19,28,1,1,0,2560,1,68,11,170,0,1,0,0,0,0,6,1,0,0,0,21,0,0
1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,30,0,25,22,0,0,0,867,2,58,1,14,0,0,0,0,0,0,13,0,0,0,0,63,0,0
1,1,1,0,0,1,0,0,1,0,0,44,9,0,0,137,0,0,9,39,10,19,0,1,1,18427,5,208,99,489,0,1,1,0,1,0,31,1,0,0,0,69,0,0
1,1,1,0,1,1,0,0,0,0,0,6,2,0,0,77,0,0,9,13,28,60,1,1,0,3473,1,87,10,112,0,1,1,0,0,1,10,1,0,0,0,13,0,0
1,1,1,0,0,1,0,0,0,0,0,2,3,0,0,6,0,0,23,62,13,27,0,0,1,5264,0,323,69,324,0,1,0,0,0,0,26,1,0,0,0,80,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,3,49,17,10,1,1,0,1939,0,54,23,46,0,1,0,0,0,0,6,1,0,0,0,16,0,0
1,1,0,0,1,1,1,0,1,0,0,10,0,0,0,22,5,32,9,21,34,61,1,0,1,8740,0,177,46,114,0,0,1,0,0,1,5,0,0,0,0,45,2,0
1,1,1,0,0,1,0,0,1,0,0,3,3,0,0,247,0,0,11,2,19,31,1,1,1,8581,1,169,3,128,0,0,1,0,0,1,19,1,0,0,0,84,0,0
1,1,1,0,0,1,0,1,0,0,0,2,5,0,0,101,0,0,14,12,6,63,1,1,1,5840,0,82,33,58,0,1,1,0,1,0,22,1,0,0,0,133,0,0
1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,355,0,0,28,34,26,35,1,1,0,13916,0,373,19,257,0,0,0,0,0,0,22,1,0,0,0,26,0,0
1,0,1,0,0,1,0,0,0,0,0,0,4,0,0,41,0,0,13,42,46,67,1,1,1,7034,0,64,31,263,0,0,0,0,0,0,13,1,0,0,0,50,0,0
1,1,1,0,1,1,0,0,1,0,0,14,2,0,0,63,0,0,53,24,34,68,1,1,1,7142,0,139,59,200,19,1,1,0,0,1,23,1,0,0,0,18,0,0
1,1,1,0,0,1,0,0,1,0,0,2,1,0,0,36,10,15,10,13,35,19,1,1,1,4553,1,85,49,93,0,0,1,0,1,1,13,0,0,0,0,63,5,0
1,1,1,0,0,1,0,0,1,0,0,11,8,0,4,26,0,0,8,37,20,88,1,1,1,9603,4,82,34,347,0,1,1,0,1,1,15,1,0,0,0,6,0,0
1,0,1,0,0,1,0,0,0,0,1,0,4,0,0,46,0,0,18,75,29,24,1,1,1,17606,4,245,157,300,0,1,0,0,0,0,6,1,0,0,2,27,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,11,0,0,0,50,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0
