has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,label
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,17,1,9,85,0,0,0,218,0,2,2,7,0,0,0,0,0,0,22,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,42,0,1,0,256,0,2,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0
1,1,1,0,1,1,1,0,1,0,0,19,3,0,0,269,0,0,19,49,35,47,1,0,1,13436,0,296,18,265,0,1,1,0,0,1,12,1,0,0,0,453,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,0,0,6,25,8,22,0,0,0,2849,0,3,32,193,0,0,0,0,0,0,5,0,0,0,1,12,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,2,1,0,8,1,1,1,681,0,21,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,1,0,0,1,0,1,0,0,1,1,10,0,0,145,0,0,22,61,24,53,1,1,1,9001,0,187,22,100,9,1,1,0,1,0,24,1,0,1,32,87,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,21,22,51,1,0,0,7368,1,66,18,55,0,1,0,0,0,0,8,1,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,0,0,1,0,0,4,0,0,0,69,0,0,3,9,33,42,1,1,1,2927,0,99,12,147,0,1,1,0,1,1,9,1,0,0,0,12,0,0
1,1,1,0,0,1,0,0,0,0,0,2,1,0,14,9,0,0,15,25,13,56,1,1,1,7101,0,83,38,181,0,0,1,0,1,1,18,1,0,1,24,85,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,25,21,55,1,1,1,7642,0,145,82,407,0,1,0,0,1,0,12,1,0,0,0,64,0,0
1,1,1,0,0,1,0,0,0,0,0,2,12,0,0,1087,0,0,14,23,11,4,1,0,1,121807,1,1127,73,187,0,0,0,0,0,1,5,0,0,0,0,78,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1,0,1,3,104,0,0,98,0,0,11,0,18,55,1,1,1,11961,101,269,48,1016,0,1,1,0,0,0,7,1,0,0,48,132,0,0
1,1,0,0,1,1,0,0,1,0,0,7,0,0,0,182,0,3,13,4,91,22,1,1,0,9518,0,552,72,545,0,0,1,0,1,1,24,0,0,0,0,73,4,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,4,72,7,273,0,0,0,1681,0,43,23,111,0,0,0,0,0,0,5,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,0,0,1,0,0,5,0,0,0,60,0,0,1,19,11,21,0,0,1,4209,0,89,9,50,0,0,1,0,0,1,4,0,0,0,0,0,0,0
1,1,1,0,0,1,0,1,1,0,0,24,27,0,0,231,0,0,34,21,102,48,1,1,1,21176,0,365,51,363,48,1,1,0,1,0,30,1,0,0,0,207,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1,0,0,23,3,0,0,18,0,0,6,5,13,61,1,1,1,4882,0,90,63,199,0,1,1,0,0,1,26,0,0,0,0,107,0,0
1,1,0,0,1,1,0,0,1,0,0,6,0,0,0,88,0,0,7,14,16,17,1,1,1,3306,0,99,6,135,0,0,1,0,1,1,17,0,0,0,0,1,0,0
1,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,72,0,8,77,0,0,0,3400,0,108,35,93,0,1,0,0,1,0,19,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,54,1,0,0,158,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,0,0,1,0,0,8,0,0,0,144,0,0,13,11,25,4,1,1,0,4843,0,171,10,322,0,1,1,0,0,1,3,1,0,0,0,41,0,0
1,0,1,0,0,1,0,0,0,0,0,0,5,0,0,57,0,0,39,11,22,50,1,1,1,1517,5,66,4,65,0,1,0,0,0,0,8,1,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,1,0,1,1,0,45,29,0,0,637,0,0,15,21,24,10,1,1,1,59462,23,524,554,4501,0,1,1,1,0,1,9,0,0,0,0,4912,0,0
1,1,1,0,1,1,0,0,1,0,0,8,9,0,0,213,0,0,24,27,113,105,0,1,1,18799,8,343,53,1063,42,1,1,0,1,1,30,1,0,0,0,152,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,42,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1,1,0,0,1,1,0,0,0,0,0,2,0,0,839,107,0,0,37,46,54,11,1,1,1,21616,0,261,83,159,15,1,1,0,0,1,14,1,0,0,0,143,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,18,9,17,1,1,0,2531,0,0,1,9,0,0,0,0,0,0,9,0,0,0,0,0,1,0
1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,41,0,0,22,27,12,15,1,1,0,3185,2,54,70,244,65,1,0,0,0,0,26,0,0,0,0,27,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,0,0,0,0,0,7,7,0,254,153,0,0,12,12,12,15,0,1,1,6337,0,209,8,70,0,1,1,0,0,1,7,1,0,0,0,24,0,0
1,1,1,0,0,1,0,0,0,0,0,1,41,0,0,187,0,0,14,122,17,76,1,1,1,44247,41,128,118,971,86,1,0,0,1,1,20,1,0,0,0,4874,0,0
1,1,1,0,0,1,0,0,0,0,0,2,8,0,0,0,0,0,37,2,23,80,0,1,0,2831,4,77,30,370,11,1,1,0,1,1,31,0,0,1,0,53,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,14,50,0,0,0,5105,0,17,0,249,0,0,0,0,0,0,17,0,0,0,0,16,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,61,3,28,0,0,0,1897,0,1,2,9,0,0,0,0,0,0,12,0,0,0,0,43,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,8,6,0,0,0,279,0,20,2,15,0,0,1,0,0,0,4,0,0,0,0,10,1,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,105,0,0,20,59,35,72,1,1,1,20278,1,121,84,455,3,0,0,0,0,0,23,0,0,0,0,35,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,63,0,0,1,16,0,0,0,0,1,0,6,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,0,8,2,0,55,29,0,0,33,8,9,35,1,1,0,2060,0,34,7,41,0,1,1,0,0,1,6,1,0,0,0,14,0,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,37,0,0,10,49,7,41,0,1,1,2654,0,59,25,59,0,1,0,0,0,0,7,1,0,0,0,26,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,27,0,0,0,89,0,0,0,1,0,0,0,0,1,0,26,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1,0,0,8,4,0,1,75,0,0,6,24,10,58,1,0,1,4103,3,82,14,123,3,1,1,1,0,1,4,1,0,0,0,36,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,94,0,0,16,47,35,61,1,1,1,11657,0,120,25,150,0,1,0,0,1,0,23,1,0,0,0,13,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,48,0,0,14,0,40,28,0,1,1,3689,0,228,21,155,0,0,1,0,1,1,16,0,0,0,0,35,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,0,0,14,29,30,31,0,1,1,39445,0,1309,501,1172,0,0,0,0,1,0,27,0,0,0,0,213,0,0
1,0,1,1,0,1,0,0,0,0,1,0,18,1,0,53,0,0,10,51,9,11,0,1,1,8839,1,118,18,553,1,1,0,0,1,0,6,0,0,0,1,31,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,3,3,0,0,809,0,0,29,42,55,74,1,1,1,13408,0,870,44,253,0,0,1,0,1,0,15,1,0,0,0,67,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,117,2,4,5,20,0,1,1,0,0,0,0,0,0,0,0,12,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,534,0,0,4,0,7,19,1,1,0,16107,0,662,51,29,0,0,0,0,0,0,11,0,0,0,0,461,0,0
1,1,1,0,0,1,1,0,0,0,0,12,13,0,0,355,0,0,23,212,34,67,0,0,1,36837,0,710,202,1110,202,1,1,0,0,1,26,1,0,0,0,502,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,27,0,0,7,7,15,58,1,1,1,2671,0,30,17,41,0,1,0,0,1,0,18,1,0,0,0,2,0,0
1,1,1,0,0,1,0,0,1,0,0,29,27,0,52,259,0,0,16,79,19,32,1,1,1,15770,10,275,6,262,0,1,1,0,1,1,22,1,0,0,0,127,0,0
1,1,1,0,0,1,0,0,1,0,0,14,4,0,0,50,0,0,5,16,15,5,1,1,1,7396,3,382,75,451,0,0,1,0,1,0,15,0,0,0,0,464,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,3,8,0,0,0,98,0,1,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,258,0,0,5,56,39,33,0,0,1,9866,0,299,31,125,0,1,0,0,0,0,52,0,0,0,0,5,0,0
1,1,1,1,0,1,0,0,0,0,1,1,16,5,0,27,0,0,124,0,9,52,1,1,1,6915,0,205,93,379,0,0,0,0,1,1,15,0,0,0,1,98,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,0,0,58,12,16,4,1,1,1,3772,0,45,28,123,9,1,1,0,0,0,4,1,0,0,0,37,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,0,0,6,0,0,124,0,0,41,11,66,62,1,1,0,5975,0,102,84,505,26,1,0,0,1,0,26,1,0,0,0,126,0,0
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,22,0,0,20,1,20,72,1,1,0,11230,1,123,52,336,0,1,1,0,1,1,34,1,0,0,0,103,0,0
1,1,1,0,0,1,0,0,1,0,1,9,15,0,0,25,0,5,3,25,17,66,1,1,0,7586,10,116,48,388,0,1,1,1,0,1,6,1,0,0,4,99,2,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,51,1,0,1,698,0,24,0,24,0,1,0,0,0,0,9,0,0,0,0,9,0,0
1,1,1,0,0,1,1,0,1,0,0,49,1,0,250,57,0,0,3,0,4,54,0,0,0,6380,0,134,19,170,0,0,1,0,0,1,4,0,0,0,0,131,0,0
1,1,1,0,0,1,0,0,0,0,0,2,18,0,0,9,0,0,28,2,5,48,0,0,0,13981,2,457,46,430,0,1,1,0,0,1,26,1,0,1,28,190,0,0
1,1,1,0,0,1,0,1,1,0,0,142,75,0,18,157,0,0,194,1153,18,21,1,1,1,29866,62,1437,101,914,0,1,1,0,1,1,19,1,0,1,223,401,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,8,6,0,0,0,296,0,20,2,15,0,0,1,0,0,0,4,0,0,0,0,10,1,0
1,1,0,0,0,1,0,0,0,0,0,4,0,0,0,212,0,0,3,21,8,32,0,1,1,14123,0,21,3,128,0,0,1,1,0,1,5,0,0,0,0,259,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,3,14,0,9,278,0,0,9,27,9,40,1,1,1,28666,0,324,62,160,0,1,1,0,1,1,16,1,0,0,0,70,0,0
1,1,1,0,0,1,0,0,0,0,0,2,7,0,0,255,0,0,28,3,22,58,0,1,1,18668,5,813,280,1973,4,1,1,0,1,1,24,1,0,0,0,379,0,0
1,1,1,0,0,1,0,0,0,0,0,9,3,0,0,278,12,42,9,3,47,50,0,1,0,32102,0,486,162,554,247,1,1,0,1,1,7,1,0,0,0,789,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,70,11,1,0,0,695,0,0,0,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,9,0,0,11,8,18,28,1,1,0,2755,0,17,0,30,0,1,0,0,1,0,14,1,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,1,2,5,0,0,3,0,0,16,48,18,58,1,1,0,2458,5,76,46,320,0,1,0,0,1,1,7,0,0,0,2,81,0,0
1,1,1,0,1,1,0,0,1,0,0,3,1,0,0,31,0,0,26,8,32,31,0,1,0,4664,1,178,54,293,0,1,1,0,1,1,34,1,0,0,0,5,0,0
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,45,0,8,5,29,11,43,1,1,1,6163,1,102,38,152,5,1,1,0,1,1,26,1,0,1,4,57,2,0
1,1,1,0,0,1,0,0,1,0,0,5,1,0,0,242,0,0,16,30,7,51,1,1,1,13219,0,343,22,299,27,1,1,0,0,0,18,1,0,0,0,196,0,0
1,1,1,0,1,1,0,0,1,0,0,23,4,1,0,119,0,0,6,17,122,12,0,1,0,3477,3,217,54,219,33,1,1,0,1,1,25,1,0,0,0,30,0,0
1,1,1,0,0,1,0,0,0,0,0,3,22,0,0,116,0,0,15,7,28,53,1,1,1,3841,19,126,89,178,0,1,1,0,1,1,16,1,0,1,2,66,0,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,20,0,0,35,16,19,14,1,1,1,3593,1,65,13,179,0,1,0,0,0,0,30,1,0,0,0,16,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,58,0,0,6,8,5,46,1,1,1,2313,0,97,39,127,0,1,1,0,0,0,10,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1,0,0,2,5,0,0,10,8,19,7,1,3,30,0,0,0,1309,4,35,9,34,0,1,1,0,0,1,1,1,0,0,0,1,4,0
1,1,1,0,0,1,0,0,1,0,0,10,11,0,0,72,0,0,11,0,20,74,1,1,1,3426,2,182,0,590,0,0,1,0,0,1,29,1,0,0,0,499,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1,0,0,3,2,0,68,99,35,77,6,31,17,59,1,1,1,14289,2,390,22,404,0,0,1,0,0,1,12,1,0,0,0,17,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,2,3,0,0,180,0,0,8,70,50,73,1,1,1,16194,1,377,96,583,0,0,1,0,0,0,20,0,0,0,0,90,0,0
1,1,1,0,0,1,0,1,0,0,1,1,25,0,0,112,0,0,13,24,18,66,1,1,1,5316,24,146,27,109,0,1,1,0,0,0,23,1,0,0,1,34,0,0
1,1,0,0,1,1,0,0,1,0,0,4,0,0,0,179,0,0,27,13,64,16,1,1,1,9878,0,228,6,38,0,1,1,0,0,0,15,1,0,0,0,23,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,2,5,0,0,60,0,0,76,7,90,63,1,1,1,5283,0,89,14,236,0,0,1,0,1,0,14,1,0,1,30,43,0,0
1,1,1,0,1,1,0,0,0,0,0,2,4,0,0,86,0,0,62,29,30,60,1,1,1,10942,1,204,39,271,0,1,1,0,1,0,14,1,0,0,0,28,0,0
1,1,1,0,0,1,0,1,0,0,0,2,8,0,0,19,0,0,5,0,11,66,0,0,0,963,6,18,3,57,0,0,1,0,1,0,9,1,0,0,0,41,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,1,1,0,0,28,82,0,0,254,0,0,88,30,22,57,1,1,1,17533,2,342,177,1196,42,1,1,0,0,1,24,1,0,1,389,287,0,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,71,0,0,11,15,28,46,1,1,0,5624,1,83,25,122,0,0,0,0,1,0,12,0,0,0,0,12,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,6,27,9,12,0,0,1,991,0,36,34,54,0,0,0,0,0,0,8,0,0,0,0,2,0,0
1,1,1,0,1,1,0,1,0,0,0,4,2,0,0,171,0,0,45,107,14,56,1,1,1,8807,0,210,52,170,3,1,1,0,1,0,14,1,0,0,0,213,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,0,0,0,0,0,4,0,0,37,221,0,60,4,110,18,28,0,1,1,11142,0,833,86,407,0,0,1,0,0,1,18,0,0,0,0,305,3,0
1,1,1,0,0,1,0,0,0,0,0,3,1,0,30,14,3,25,18,2,15,46,0,1,0,4937,0,46,11,87,0,0,0,1,0,1,10,1,0,0,0,58,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,0,1,1,0,0,36,2,0,0,46,0,0,28,91,57,60,1,1,1,16117,1,114,66,415,56,1,1,0,0,0,19,1,0,1,102,177,0,0
