has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,1,0,1,8,6,0,0,0,253,0,21,1,13,0,0,1,0,0,0,13,0,0,0,0,8,1,0
1,1,1,0,0,1,0,0,0,0,0,3,2,0,0,321,0,0,6,2,11,34,1,1,1,10528,0,356,14,822,0,0,1,0,0,1,11,1,0,0,0,44,0,0
1,1,1,0,0,1,0,1,0,0,0,6,5,0,0,277,0,0,4,8,17,17,0,1,1,15886,0,313,30,238,0,0,1,0,1,1,10,0,0,0,0,77,0,0
1,1,1,0,0,1,0,0,0,0,1,7,1,0,0,4,0,0,3,6,16,38,1,1,1,3667,0,151,28,153,0,1,0,0,1,0,10,0,0,1,15,32,0,0
1,1,1,0,0,1,0,0,1,0,0,14,12,0,0,115,0,0,76,1,69,58,1,1,1,4004,8,137,12,332,10,1,1,0,0,1,24,1,0,0,0,36,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,21,0,0,0,67,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,0,0,45,0,0,42,0,0,2,46,10,38,0,1,1,3953,2,56,87,179,0,1,0,0,0,0,13,1,0,0,0,58,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,44,0,0,2,17,9,57,1,1,0,3939,0,31,7,139,3,1,0,0,1,0,22,1,0,0,0,32,0,0
1,1,0,0,1,1,0,0,1,0,0,3,0,0,0,494,0,0,6,36,24,29,0,1,1,24156,0,261,86,237,0,0,1,0,0,1,8,1,0,0,0,432,0,0
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,41,0,0,8,3,14,116,1,1,1,2562,2,72,22,80,0,1,0,0,1,0,7,1,0,0,0,4,0,0
1,1,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,8,6,0,0,0,252,0,21,1,13,0,0,1,0,0,0,13,0,0,0,0,8,1,0
1,1,1,0,1,1,0,1,1,0,0,20,13,0,34,201,0,0,17,58,20,44,1,1,1,14416,0,187,32,498,24,1,1,1,1,1,20,1,0,1,0,232,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,2,9,21,1,1,0,4097,0,246,120,355,0,1,0,0,0,0,20,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,8,6,0,0,0,279,0,20,2,15,0,0,1,0,0,0,4,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,8,6,0,0,0,255,0,21,1,13,0,0,1,0,0,0,13,0,0,0,0,8,1,0
1,1,1,0,0,1,0,0,0,0,1,1,9,0,18,40,0,0,6,38,5,35,1,1,0,3398,2,82,14,128,0,1,1,0,0,1,6,1,0,0,1,24,0,0
1,1,1,0,0,1,0,0,0,0,0,5,4,0,0,63,0,0,31,143,32,21,0,1,1,20292,0,665,9,782,0,1,1,0,1,1,16,1,0,0,0,269,0,0
1,1,1,1,0,1,0,0,0,0,0,2,4,1,0,64,0,0,4,40,16,60,1,1,1,7155,1,127,13,238,0,1,1,0,1,1,16,1,0,0,0,43,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,1,19,66,0,0,0,190,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,0,2,24,0,0,221,0,0,13,1,6,58,0,1,1,8840,0,273,84,338,0,1,1,0,1,1,31,1,0,0,0,151,0,0
1,0,1,0,0,1,0,0,0,0,0,0,3,1,0,45,0,0,5,4,18,16,0,1,1,595,0,50,0,41,0,0,0,0,1,0,15,1,0,0,0,3,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,1,0,0,32,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,35,0,0,21,11,39,58,1,1,0,7493,1,220,84,318,0,1,1,0,0,0,25,1,0,0,0,255,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,0,0,1,0,0,8,0,0,0,0,0,0,1,2,1,9,0,0,0,133,0,11,2,9,0,0,1,0,0,0,3,0,0,0,0,2,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,51,1,0,1,693,0,24,0,24,0,1,0,0,0,0,9,0,0,0,0,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,48,0,0,6,14,14,22,0,0,1,2660,2,83,24,54,8,1,0,0,1,0,19,0,0,0,0,36,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,0,0,8,0,7,20,0,0,0,9271,0,366,49,582,0,0,0,0,0,0,9,0,0,0,0,21,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,7,57,0,0,0,103,0,1,0,7,0,0,0,0,0,0,23,0,0,0,0,1,0,0
1,0,1,0,0,1,0,0,0,0,0,0,5,0,0,19,0,0,15,19,12,30,1,1,1,5052,1,38,9,75,0,1,0,0,1,0,19,0,0,1,2,7,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,1,2,7,0,0,316,0,1,7,118,22,59,1,1,1,18514,7,331,60,1039,18,0,1,0,0,1,15,1,0,1,52,43,1,0
1,1,1,0,0,1,0,0,1,0,0,5,6,0,0,33,0,0,60,14,51,66,1,1,0,959,0,54,8,132,0,1,1,0,1,1,20,1,0,0,0,55,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,0,0,24,19,1,8,51,0,0,14,28,25,91,1,1,0,7974,17,210,13,594,2,1,1,0,1,1,41,1,0,0,0,64,0,0
1,1,1,0,0,1,0,0,0,0,0,6,35,0,0,286,0,0,32,14,13,36,1,1,0,24316,1,353,84,395,3,1,1,0,0,1,26,1,0,0,0,182,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,26,0,0,0,72,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
1,1,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,7,0,13,21,0,0,1,145,0,2,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,4,0,6,6,0,0,0,78,0,14,15,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0
1,1,1,0,1,1,0,0,0,0,0,2,7,0,5,69,0,0,10,24,10,18,1,1,1,57507,3,394,224,1475,0,1,1,0,1,1,16,1,0,1,4,249,0,0
1,1,0,0,0,1,0,0,1,0,0,11,0,0,27,78,0,0,4,7,30,53,1,1,1,3563,0,99,3,72,0,0,0,0,0,1,2,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,0,0,1,0,0,8,0,0,15,71,0,0,29,16,24,47,1,1,1,2980,0,98,29,80,0,0,1,0,1,1,24,0,0,0,0,7,0,0
1,1,1,0,0,1,0,0,0,0,0,1,6,0,0,61,0,2,18,56,11,64,1,1,1,5057,4,178,77,218,0,1,0,0,1,1,11,1,0,0,0,7,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,0,0,1,0,0,8,0,0,0,50,0,0,9,7,10,14,1,1,1,4439,0,71,7,173,0,1,1,0,0,1,3,1,0,0,0,20,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,37,1,1,0,200,0,6,0,4,0,1,0,0,0,0,4,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,3,22,0,0,116,0,0,15,7,28,53,1,1,1,3841,19,126,89,178,0,1,1,0,1,1,16,1,0,1,2,66,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,0,0,0,0,0,2,0,0,263,64,0,0,26,22,50,9,1,1,1,6915,0,175,25,153,15,1,1,0,1,1,24,1,0,0,0,135,0,0
1,1,1,0,1,1,0,0,1,0,0,28,1,0,0,15,0,0,12,0,10,42,0,1,0,3156,0,155,58,339,0,0,1,0,0,1,4,0,0,0,0,88,0,1
1,1,1,0,0,1,0,1,0,0,0,2,4,0,0,13,0,0,10,0,10,35,0,0,0,206,0,15,4,37,0,1,1,0,1,0,17,1,0,0,0,15,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,0,0,1,0,0,3,0,0,7,0,0,10,1,5,0,31,0,0,1,989,0,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0
1,1,1,0,1,1,0,1,1,0,0,42,8,0,0,124,0,0,9,37,53,36,1,1,1,20045,0,185,111,237,27,1,1,0,1,0,9,1,0,0,0,115,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1,0,0,3,6,0,7,38,0,0,7,7,3,15,0,0,0,8717,2,151,42,306,0,1,1,0,0,1,11,1,0,0,0,190,0,0
1,1,1,0,0,0,1,0,1,0,0,7,4,0,0,0,0,0,0,2,5,18,1,0,0,519,0,1,2,26,0,0,0,0,0,1,18,0,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,14,10,1,0,29,0,0,34,16,26,58,1,1,0,3761,1,78,58,234,0,1,1,0,1,1,17,1,0,1,24,17,0,0
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,7,0,0,7,11,6,2,0,0,0,1367,1,35,1,106,0,0,0,0,0,1,17,0,0,0,0,8,0,0
1,1,1,0,0,1,0,0,0,0,0,1,3,0,0,6,0,0,13,3,29,16,1,1,1,456,0,20,0,138,0,0,0,0,0,1,8,1,0,0,0,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,1,24,0,0,168,0,0,95,44,39,70,1,1,1,11112,17,201,47,376,7,1,1,0,0,0,26,1,0,0,0,116,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,11,0,0,0,153,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,81,0,0,24,1,16,36,0,1,1,12065,1,239,126,336,62,1,0,0,0,1,38,1,0,1,0,112,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,0,0,0,0,0,2,14,1,0,175,0,0,12,6,4,10,1,1,1,5033,13,236,25,391,0,1,1,0,0,1,18,1,0,0,0,107,0,0
1,1,1,0,1,1,0,0,0,0,0,4,2,0,30,147,0,0,41,6,33,62,1,1,1,8673,0,218,35,331,0,1,1,0,0,1,24,1,0,1,2,164,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,27,0,0,5,60,9,70,1,1,1,7328,1,85,7,216,0,1,1,0,1,1,20,0,0,0,0,27,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,1,10,0,0,40,0,0,5,39,7,60,1,1,0,4459,1,36,17,74,0,1,1,0,0,0,30,0,0,0,0,46,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,45,0,0,26,0,31,54,1,1,1,5049,1,87,35,224,0,1,0,0,1,0,29,1,0,0,0,12,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,1,0,0,0,1,8,0,0,41,0,0,6,40,49,71,1,1,1,5256,6,122,34,576,0,1,1,0,1,0,33,1,0,1,62,197,0,0
1,1,1,0,0,1,0,0,0,0,0,1,26,0,0,27,0,0,11,11,6,13,0,1,1,2793,2,25,5,115,0,1,0,0,0,1,18,1,0,0,0,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,1,1,0,1,587,75,0,86,85,0,2,50,63,52,60,1,1,1,26285,37,113,58,973,21,1,1,1,1,1,31,1,0,0,0,201,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,41,2,5,61,0,1,0,8825,0,648,110,312,0,1,0,0,0,0,9,1,0,1,110,115,0,0
1,1,1,0,0,1,1,0,1,0,0,11,20,0,0,0,0,0,9,13,6,22,0,0,0,5875,11,21,15,195,0,1,1,0,1,1,8,0,0,0,0,34,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,0,0,9,0,0,192,0,0,20,9,26,85,0,1,1,8095,0,206,14,249,3,1,0,0,1,0,28,1,0,0,0,29,0,0
1,1,1,0,0,1,0,0,0,0,0,1,9,0,0,250,0,0,19,42,28,59,0,1,1,15673,0,401,18,340,0,1,1,0,1,0,16,1,0,1,35,43,0,0
1,1,1,0,0,1,0,0,0,0,0,2,1,0,12,237,0,0,20,23,20,15,1,0,1,26224,1,886,265,990,225,1,0,0,1,1,26,1,0,1,70,27,0,0
1,1,1,0,1,1,0,0,1,0,0,22,7,0,12,899,4,2,25,20,20,70,1,1,1,26076,1,946,51,604,15,1,1,0,1,1,20,1,0,0,0,91,1,0
1,0,1,0,0,1,0,0,0,0,0,0,6,0,0,126,0,0,18,38,37,49,1,1,1,13163,0,139,24,85,0,0,0,0,0,0,19,1,0,1,1,47,0,0
1,1,1,0,0,1,0,0,0,0,0,23,61,0,0,29,0,0,56,145,101,157,0,1,0,9245,54,242,32,762,0,0,1,0,1,1,10,1,0,0,0,425,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,1,8,0,0,172,0,0,21,33,18,33,1,1,1,7622,6,181,22,206,0,0,1,0,1,0,20,1,0,0,0,11,0,0
1,1,1,0,0,1,0,0,0,0,0,2,58,0,0,287,0,0,6,109,8,76,1,1,1,27244,0,493,66,453,68,1,1,0,0,0,20,1,0,0,0,922,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,51,0,0,0,72,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,579,0,0,3,0,10,74,1,1,0,13588,0,772,160,52,0,1,1,0,0,1,6,1,0,0,0,1089,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0,5,0,0,97,0,0,37,26,19,23,1,1,1,9826,4,206,143,212,16,1,0,0,1,0,24,1,0,0,0,70,0,0
1,1,1,0,0,1,1,1,1,0,0,6,2,0,0,301,0,0,30,20,17,24,1,1,1,10072,0,427,100,441,0,1,1,0,0,1,18,1,0,1,2,105,0,0
1,1,1,0,1,1,0,0,1,0,0,18,2,0,0,84,0,0,29,65,43,51,1,1,1,14431,0,146,20,481,0,1,1,0,1,1,28,1,0,0,0,57,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54,0,0,4,12,11,41,1,1,0,2385,0,62,1,20,0,1,0,0,0,0,10,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,0,1,1,0,1,9,19,0,0,100,0,0,15,47,33,49,1,1,1,6493,17,112,16,236,0,1,1,0,1,1,26,1,0,1,25,48,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,2,5,0,0,173,0,0,15,8,16,41,0,1,1,20999,3,302,124,534,0,1,1,0,1,1,19,1,0,1,132,231,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1,0,0,3,6,0,0,165,0,0,9,49,15,25,1,1,1,16310,4,395,52,126,52,1,1,0,0,1,32,1,0,0,0,35,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,4,5,0,0,32,0,0,18,6,9,50,0,1,1,4096,0,69,5,90,0,1,0,0,0,0,17,0,0,0,0,53,0,0
1,0,1,0,0,1,0,0,0,0,0,0,7,0,0,88,0,0,6,54,46,63,1,1,1,7874,5,211,53,748,0,1,0,0,1,0,33,1,0,1,100,300,0,0
1,1,1,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,8,0,4,73,1,0,1,1017,0,17,0,114,0,0,1,1,1,1,5,0,0,0,0,10,0,0
1,1,0,0,0,1,1,0,1,0,0,17,0,0,1,82,0,0,2,20,14,53,0,1,1,5227,0,215,21,157,0,0,1,0,0,1,8,0,0,0,0,41,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,0,0,0,0,0,3,8,0,0,4,0,0,14,26,16,92,1,1,1,2221,8,95,21,384,0,0,1,0,0,1,11,0,0,0,0,55,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,0,0,0,0,0,2,21,0,0,200,0,0,41,54,22,52,1,1,1,17772,0,499,89,582,81,1,1,0,1,0,40,1,0,1,162,88,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,1,0,0,3,2,0,68,166,0,0,26,4,23,54,1,0,1,8027,0,245,15,288,10,1,1,0,0,0,14,0,0,0,0,51,0,0
1,0,1,0,0,1,0,0,0,0,1,0,5,0,0,49,0,0,19,7,10,47,1,1,1,3149,0,97,52,121,0,1,0,0,0,0,15,0,0,0,2,28,0,0
1,1,1,0,0,1,0,0,1,0,0,3,1,0,0,436,0,0,6,5,7,22,1,1,1,50986,0,613,95,460,0,0,1,0,0,1,13,0,0,0,0,43,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
