has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,8,6,0,0,0,242,0,18,2,13,0,0,1,0,0,0,4,0,0,0,0,10,1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78,0,5,70,0,0,0,179,0,0,1,2,0,0,0,0,1,0,12,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,30,0,0,0,79,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
1,1,1,0,0,1,1,0,1,0,0,7,2,0,0,314,0,0,32,3,44,66,1,1,1,35245,0,475,137,323,0,0,1,0,1,1,8,0,0,1,92,454,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1,0,1,4,7,1,0,34,0,0,149,72,29,63,0,1,1,14011,0,130,107,757,91,1,0,0,1,0,17,1,0,1,265,72,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,1,1,1,0,1,29,79,0,0,177,0,0,17,214,12,46,1,1,1,35656,40,199,54,521,0,1,1,0,1,1,24,1,0,1,78,136,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,3,14,0,0,260,0,0,46,27,11,15,1,1,1,16205,3,519,52,1285,0,1,1,0,1,1,9,1,0,1,102,414,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,2,10,0,0,23,0,0,24,27,11,28,1,1,0,4069,6,46,8,260,0,0,1,0,0,1,15,1,0,0,0,44,0,0
1,1,1,0,0,1,0,0,0,0,0,1,22,0,0,56,0,0,48,10,16,40,1,1,0,9413,0,80,23,243,0,1,0,0,1,1,11,1,0,1,83,52,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,3,0,4,9,0,0,0,202,0,13,1,6,0,0,0,0,0,0,3,0,0,0,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1,0,0,3,1,0,0,90,0,0,30,2,73,112,1,0,1,13363,0,385,19,901,0,0,1,0,1,1,23,0,0,0,0,372,0,0
1,1,1,0,0,1,0,0,0,0,0,2,2,0,0,56,0,0,45,8,52,44,1,1,1,6395,1,86,50,289,14,1,0,0,0,0,26,1,0,0,0,23,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1,0,0,15,12,0,0,38,0,4,18,81,6,64,1,1,1,20491,8,68,13,385,0,1,1,0,1,0,29,1,0,1,26,95,1,0
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,36,0,0,20,16,5,52,1,1,1,5116,1,64,30,189,8,1,0,0,0,0,24,1,0,0,0,39,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,311,0,3,9,13,0,0,0,0,0,0,3,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,1,0,0,1,0,0,5,0,0,0,44,0,0,3,10,16,44,1,1,1,3385,0,75,10,152,0,0,1,0,0,1,9,0,0,0,0,65,0,0
1,1,1,0,1,1,0,1,1,0,0,12,3,0,0,35,0,0,28,70,49,42,1,1,1,8523,0,89,42,274,33,1,1,0,0,1,20,1,0,1,64,147,0,0
1,1,1,0,1,1,0,0,0,0,0,25,19,0,258,71,0,0,29,68,35,57,1,1,1,11194,0,163,24,194,0,1,1,0,0,1,18,0,0,0,0,76,0,0
1,1,1,0,0,1,0,0,1,0,0,6,12,0,0,92,0,0,42,27,40,45,1,1,1,6410,0,105,13,122,0,1,1,0,1,0,20,1,0,0,0,3,0,0
1,1,1,0,0,1,0,0,1,0,0,17,12,0,0,206,0,0,11,30,17,19,1,1,1,18228,2,331,55,338,0,0,1,0,1,1,12,1,0,0,0,71,0,0
1,1,1,0,0,1,0,0,0,0,0,2,13,0,0,76,0,0,16,2,12,54,0,0,1,8711,13,148,35,515,34,1,0,0,1,1,23,1,0,1,64,65,0,0
1,1,0,0,0,1,0,0,0,0,0,6,0,0,0,117,0,0,4,1,10,6,0,0,0,5974,0,291,41,698,0,0,1,1,0,1,6,0,0,0,0,53,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17,0,40,7,0,0,0,158,0,15,0,292,0,0,0,0,1,1,7,0,0,0,0,1,0,0
1,1,1,0,0,1,0,0,1,0,0,28,76,0,0,90,14,13,51,24,9,49,0,1,1,9383,69,254,52,712,0,1,1,0,0,1,22,0,0,0,0,698,2,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,56,1,0,1,264,0,15,48,21,0,1,0,0,0,0,5,0,0,0,0,49,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,11,10,5,1,1,1,3286,0,29,135,219,0,0,0,0,0,0,4,1,0,0,0,8,0,0
1,1,1,0,0,1,0,0,0,0,0,6,2,0,0,0,0,0,4,0,30,50,1,1,0,1659,0,20,1,55,0,0,0,0,1,0,19,0,0,0,0,26,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,0,0,0,4,0,0,34,0,0,6,13,20,57,1,1,1,2284,2,78,65,219,0,0,0,0,1,0,21,1,0,0,0,9,0,0
1,1,1,0,0,1,0,0,1,0,0,5,21,0,0,205,0,0,7,16,11,48,1,1,0,29744,1,230,14,133,0,1,1,0,0,1,15,1,0,1,12,330,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,1,3,0,0,18,0,0,37,19,13,50,1,1,1,4579,1,30,22,53,0,1,1,0,0,0,17,0,0,0,0,12,0,0
1,1,0,0,1,1,0,1,0,0,0,4,0,0,0,172,0,0,14,19,19,6,0,1,0,11240,0,397,27,945,0,1,1,0,1,0,7,0,0,0,0,28,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1,0,0,3,10,0,0,121,0,0,6,25,6,27,1,1,1,6933,8,164,27,143,0,1,1,0,0,1,19,1,0,1,9,20,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,0,0,1,0,0,13,2,0,0,14,0,0,46,14,25,32,0,1,1,2476,0,35,31,154,0,0,1,0,1,1,12,0,0,0,0,22,0,0
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,43,0,0,5,29,20,54,1,1,1,4904,0,73,27,150,0,0,0,0,0,0,3,0,0,0,0,36,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43,0,0,11,0,5,42,1,0,1,8280,0,174,36,183,0,1,0,0,0,0,14,1,0,1,33,103,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,1,0,1,0,0,14,0,0,0,0,0,38,3,33,13,3,1,1,1,1064,0,43,76,48,0,0,1,0,0,1,5,0,0,0,0,1,26,0
1,0,1,0,0,1,0,0,0,0,0,0,45,0,0,281,0,0,10,13,16,23,0,1,1,33833,3,318,28,324,16,1,0,0,0,0,42,1,0,0,0,240,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1,0,0,9,9,1,0,8,0,0,20,7,22,65,0,0,0,3697,7,52,106,171,0,0,1,0,1,1,41,1,0,0,0,136,0,0
1,1,0,0,1,1,1,0,1,0,0,6,0,0,0,53,0,49,18,32,30,107,1,1,1,6255,0,411,114,363,0,0,1,0,0,1,5,0,0,0,0,219,5,0
1,1,1,0,0,1,0,0,0,0,0,3,15,1,6,288,0,0,26,185,70,50,1,1,1,28816,1,228,65,318,18,1,1,0,0,0,28,1,0,1,41,106,0,0
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,74,0,0,47,187,89,44,1,1,1,12381,3,341,10,404,0,1,1,0,0,0,20,1,0,0,0,56,0,0
1,1,1,0,1,1,1,1,1,0,0,14,1,0,0,184,0,0,21,78,22,57,1,1,1,9851,1,169,67,198,50,1,1,1,1,1,28,1,0,0,0,87,0,0
1,1,1,0,0,1,0,1,0,0,0,4,3,0,0,41,0,0,26,22,22,91,1,1,1,7538,0,93,10,121,0,1,1,0,1,1,21,1,0,1,0,55,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,24,0,0,15,38,7,69,1,1,1,7733,0,43,44,103,0,1,0,0,0,1,18,1,0,0,0,10,0,0
1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,86,0,0,18,21,17,65,0,1,1,12950,0,188,54,262,26,1,1,0,0,1,20,1,0,0,0,52,0,0
1,1,1,0,0,1,0,1,0,0,0,2,15,0,0,64,0,0,30,58,30,57,1,1,1,6469,9,122,88,224,0,1,1,0,0,1,16,1,0,1,38,217,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,4,0,0,18,5,13,10,1,1,1,4429,0,72,14,165,0,1,1,0,0,1,8,1,0,1,11,38,0,0
1,1,1,0,0,1,0,0,1,0,0,5,1,0,0,32,0,0,15,8,23,41,1,1,1,1512,0,105,2,107,0,1,1,0,1,1,25,1,0,0,0,28,0,0
1,1,1,0,0,1,0,1,0,0,0,2,1,0,0,209,0,0,34,24,34,33,1,1,0,8302,0,252,14,362,0,1,1,0,1,0,25,1,0,0,0,99,0,0
1,1,1,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,55,10,70,30,0,1,1,1762,0,15,10,86,0,0,1,0,1,0,17,0,0,0,0,13,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,1,1,1,0,0,14,66,0,0,66,0,0,37,26,102,64,1,1,1,22156,11,351,94,2311,0,1,1,0,1,1,14,1,0,0,0,378,0,0
1,1,1,0,1,1,0,0,1,0,0,13,3,0,415,261,0,0,9,50,45,19,0,1,1,15701,1,353,53,285,0,0,1,0,1,1,20,1,0,0,0,22,0,0
1,1,1,0,0,1,0,0,0,0,0,2,4,0,0,30,0,0,29,7,31,2132,0,1,1,9445,3,270,79,516,17,1,1,0,1,0,32,1,0,1,47,14,0,0
1,1,1,0,0,1,0,0,0,0,0,2,3,0,0,66,0,0,11,3,108,7,1,1,0,7001,0,237,7,537,0,0,1,0,0,1,29,1,0,0,0,54,0,0
1,1,1,0,0,1,0,1,0,0,0,3,2,0,0,7,0,0,4,4,4,45,1,1,0,651,0,15,7,48,0,1,1,1,0,1,6,1,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0,9,0,3,22,0,0,21,11,18,50,1,1,1,4166,9,76,18,111,0,0,0,0,1,0,20,1,0,0,0,54,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,4,4,0,0,148,0,36,12,18,14,18,1,1,1,10030,2,199,12,169,0,1,1,0,1,1,15,1,0,0,0,136,12,0
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,145,0,0,119,0,6,60,0,1,0,2046,0,246,52,336,50,0,1,0,0,0,20,1,0,0,0,107,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,30,0,0,0,76,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,0,1,11,0,0,14,0,0,2,0,10,35,1,1,0,22277,2,237,55,320,0,0,0,0,0,1,15,1,0,0,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,11,0,0,19,11,7,67,1,1,1,3680,0,25,12,62,0,1,1,0,0,0,16,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1,1,0,0,0,0,0,4,38,0,0,21,0,0,5,0,118,66,0,0,0,11900,0,126,0,278,0,1,1,0,1,1,21,1,0,0,0,12,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,51,1,0,1,674,0,24,0,24,0,1,0,0,0,0,9,0,0,0,0,9,0,0
1,1,1,0,1,1,0,1,1,0,0,6,3,0,0,56,0,0,10,36,12,40,1,0,0,2147,3,115,17,97,0,1,1,0,0,1,16,1,0,0,0,42,0,0
1,1,1,0,0,1,0,0,0,0,0,1,9,0,0,18,0,0,11,0,21,96,1,0,0,4788,5,26,87,289,0,1,0,0,1,0,17,1,0,0,0,43,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,0,0,0,2,4,0,5,174,0,0,15,16,6,20,1,1,1,6403,0,228,21,259,0,1,1,0,0,1,22,1,0,1,24,41,0,0
1,1,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,8,6,0,0,0,280,0,20,2,15,0,0,1,0,0,0,4,0,0,0,0,10,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,1,0,1,1,0,0,54,0,0,0,54,0,0,42,12,43,69,0,1,1,5305,0,93,74,467,0,1,1,0,1,1,24,1,0,0,0,142,0,0
1,1,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,8,6,0,0,0,254,0,21,1,13,0,0,1,0,0,0,13,0,0,0,0,8,1,0
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,340,0,0,16,0,18,72,1,0,1,18183,0,915,276,620,1,1,1,0,1,1,25,0,0,0,0,1030,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,66,0,0,20,63,34,46,1,1,1,10344,1,143,139,516,0,1,0,0,1,0,11,1,0,0,0,47,0,0
1,0,1,0,0,1,0,0,0,0,0,0,6,0,0,13,0,0,28,40,11,31,0,1,1,5542,0,101,94,410,0,1,0,0,0,0,42,1,0,0,0,39,0,0
1,1,1,0,1,1,1,0,1,0,0,112,9,0,315,119,0,0,8,22,45,73,1,1,1,9982,4,146,9,216,5,1,1,1,1,1,4,1,0,0,0,137,0,0
1,1,1,0,0,1,0,1,1,0,0,4,17,0,0,13,0,0,8,53,44,50,1,0,1,3241,14,33,14,142,0,0,0,0,0,1,18,0,0,0,0,10,0,0
1,1,0,0,1,1,0,1,0,0,0,4,0,0,0,154,0,0,15,28,22,40,1,1,1,7805,0,198,77,164,22,1,1,0,1,1,22,0,0,0,0,22,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,1,0,0,298,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,0,0,0,2,8,0,0,67,0,0,50,15,95,44,1,0,1,3920,1,100,8,255,3,1,1,0,0,0,23,1,0,0,0,22,0,0
1,1,1,0,0,1,0,0,1,0,0,5,2,0,0,10,0,1,17,15,48,12,0,1,1,2362,1,74,21,296,0,0,1,1,1,1,12,1,0,0,0,4,1,0
1,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,93,40,44,51,1,1,0,9597,0,171,43,546,0,1,0,0,1,0,22,1,0,1,84,126,0,0
1,0,1,0,0,1,0,0,0,0,0,0,12,0,0,46,0,0,19,13,77,48,1,1,1,4685,2,90,55,205,0,0,0,0,1,0,16,0,0,1,4,19,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,1,1,0,0,12,4,0,0,95,0,0,62,1,57,11,1,1,1,4600,0,139,38,374,0,1,1,0,0,0,29,1,0,0,0,108,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,10,10,12,22,0,1,0,17216,0,184,17,394,0,0,0,0,0,0,7,0,0,0,0,180,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,233,0,0,11,13,11,61,1,1,1,10139,0,298,19,317,0,1,1,0,1,1,8,1,0,1,9,39,0,0
1,1,1,0,0,1,0,0,0,0,0,11,200,0,9,662,0,0,19,160,6,23,1,1,1,47723,143,530,115,745,18,1,1,0,0,0,17,1,0,1,133,861,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1,0,0,4,4,0,0,95,0,0,10,34,5,54,1,1,1,9170,2,318,16,166,0,1,1,0,1,0,14,1,0,0,0,62,0,0
1,1,1,0,0,1,0,0,0,0,0,2,2,0,0,80,0,0,37,20,25,68,0,1,1,3602,0,111,20,285,18,1,1,0,0,0,7,0,0,0,0,19,0,0
1,1,1,0,0,1,0,0,0,0,0,4,23,0,0,169,0,0,7,45,17,5,1,0,1,4380,0,490,114,630,0,1,0,0,0,0,8,1,0,1,26,457,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,7,12,7,14,1,0,0,2514,0,6,8,39,0,0,0,0,0,0,15,0,0,0,0,6,0,0
1,1,1,0,1,1,0,1,1,0,0,33,7,0,0,110,0,0,12,47,61,22,0,1,1,18184,3,274,143,1230,69,1,1,0,1,1,22,1,0,0,0,82,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1,0,0,17,14,0,16,101,0,0,34,49,42,59,1,1,1,12000,0,157,23,565,0,1,1,0,0,0,21,1,0,1,58,89,0,0
1,1,1,0,0,1,0,0,1,0,0,4,5,0,0,180,0,0,28,8,41,65,1,1,1,10691,0,353,31,284,24,1,1,0,1,1,22,1,0,0,0,84,0,0
1,1,0,0,0,1,0,0,1,0,0,29,0,0,12,198,0,0,11,28,49,10,0,1,1,5670,0,188,13,173,0,1,1,0,1,1,17,1,0,0,0,18,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,0,24,0,16,56,1,1,1,1259,0,31,1,54,0,0,0,0,1,0,10,0,0,0,0,5,0,0
1,1,1,0,0,1,0,1,1,0,0,50,35,0,0,106,10,19,12,69,30,18,1,1,1,30287,33,195,14,504,0,1,1,0,1,1,5,1,0,1,12,27,3,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,35,0,0,5,3,9,49,1,0,1,4953,1,62,39,178,5,1,0,0,0,0,13,1,0,0,0,33,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,226,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,41,0,0,28,9,13,26,1,1,1,3013,1,81,30,96,0,1,0,0,0,0,16,1,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
